population,Season,MMWR Startdate,MMWR Week,Age Group,Count of Hospitalizations,Pathogen,geo
3065147,2023-2024,5/12/2024,202420,5-17,2,COVID-19,7-co
3065147,2023-2024,5/12/2024,202420,5-17,0,RSV,7-co
3065147,2023-2024,5/12/2024,202420,18-49,2,COVID-19,7-co
3065147,2023-2024,5/12/2024,202420,18-49,0,RSV,7-co
3065147,2023-2024,5/12/2024,202420,50-64,7,COVID-19,7-co
3065147,2023-2024,5/12/2024,202420,50-64,0,RSV,7-co
3065147,2023-2024,5/12/2024,202420,65+,33,COVID-19,7-co
3065147,2023-2024,5/12/2024,202420,65+,1,RSV,7-co
2498231,2023-2024,5/12/2024,202420,0-4,1,COVID-19,80-co
2498231,2023-2024,5/12/2024,202420,0-4,4,RSV,80-co
2498231,2023-2024,5/12/2024,202420,5-17,0,COVID-19,80-co
2498231,2023-2024,5/12/2024,202420,5-17,0,RSV,80-co
2498231,2023-2024,5/12/2024,202420,18-49,3,COVID-19,80-co
2498231,2023-2024,5/12/2024,202420,18-49,0,RSV,80-co
2498231,2023-2024,5/12/2024,202420,50-64,1,COVID-19,80-co
2498231,2023-2024,5/12/2024,202420,50-64,1,RSV,80-co
2498231,2023-2024,5/12/2024,202420,65+,28,COVID-19,80-co
2498231,2023-2024,5/12/2024,202420,65+,2,RSV,80-co
5563378,2023-2024,5/12/2024,202420,0-4,2,COVID-19,statewide
5563378,2023-2024,5/12/2024,202420,0-4,5,RSV,statewide
5563378,2023-2024,5/12/2024,202420,5-17,2,COVID-19,statewide
5563378,2023-2024,5/12/2024,202420,5-17,0,RSV,statewide
5563378,2023-2024,5/12/2024,202420,18-49,5,COVID-19,statewide
5563378,2023-2024,5/12/2024,202420,18-49,0,RSV,statewide
5563378,2023-2024,5/12/2024,202420,50-64,8,COVID-19,statewide
5563378,2023-2024,5/12/2024,202420,50-64,1,RSV,statewide
5563378,2023-2024,5/12/2024,202420,65+,61,COVID-19,statewide
5563378,2023-2024,5/12/2024,202420,65+,3,RSV,statewide
3065147,2023-2024,5/19/2024,202421,0-4,2,COVID-19,7-co
3065147,2023-2024,5/19/2024,202421,0-4,1,RSV,7-co
3065147,2023-2024,5/19/2024,202421,5-17,0,COVID-19,7-co
3065147,2023-2024,5/19/2024,202421,5-17,0,RSV,7-co
3065147,2023-2024,5/19/2024,202421,18-49,5,COVID-19,7-co
3065147,2023-2024,5/19/2024,202421,18-49,0,RSV,7-co
3065147,2023-2024,5/19/2024,202421,50-64,7,COVID-19,7-co
3065147,2023-2024,5/19/2024,202421,50-64,0,RSV,7-co
3065147,2023-2024,5/19/2024,202421,65+,20,COVID-19,7-co
3065147,2023-2024,5/19/2024,202421,65+,3,RSV,7-co
2498231,2023-2024,5/19/2024,202421,0-4,0,COVID-19,80-co
2498231,2023-2024,5/19/2024,202421,0-4,0,RSV,80-co
2498231,2023-2024,5/19/2024,202421,5-17,0,COVID-19,80-co
2498231,2023-2024,5/19/2024,202421,5-17,0,RSV,80-co
2498231,2023-2024,5/19/2024,202421,18-49,0,COVID-19,80-co
2498231,2023-2024,5/19/2024,202421,18-49,0,RSV,80-co
2498231,2023-2024,5/19/2024,202421,50-64,4,COVID-19,80-co
2498231,2023-2024,5/19/2024,202421,50-64,0,RSV,80-co
2498231,2023-2024,5/19/2024,202421,65+,18,COVID-19,80-co
2498231,2023-2024,5/19/2024,202421,65+,1,RSV,80-co
5563378,2023-2024,5/19/2024,202421,0-4,2,COVID-19,statewide
5563378,2023-2024,5/19/2024,202421,0-4,1,RSV,statewide
5563378,2023-2024,5/19/2024,202421,5-17,0,COVID-19,statewide
5563378,2023-2024,5/19/2024,202421,5-17,0,RSV,statewide
5563378,2023-2024,5/19/2024,202421,18-49,5,COVID-19,statewide
5563378,2023-2024,5/19/2024,202421,18-49,0,RSV,statewide
5563378,2023-2024,5/19/2024,202421,50-64,11,COVID-19,statewide
5563378,2023-2024,5/19/2024,202421,50-64,0,RSV,statewide
5563378,2023-2024,5/19/2024,202421,65+,38,COVID-19,statewide
5563378,2023-2024,5/19/2024,202421,65+,4,RSV,statewide
3065147,2023-2024,5/26/2024,202422,0-4,1,COVID-19,7-co
3065147,2023-2024,5/26/2024,202422,0-4,0,RSV,7-co
3065147,2023-2024,5/26/2024,202422,5-17,0,COVID-19,7-co
3065147,2023-2024,5/26/2024,202422,5-17,0,RSV,7-co
3065147,2023-2024,5/26/2024,202422,18-49,10,COVID-19,7-co
3065147,2023-2024,5/26/2024,202422,18-49,1,RSV,7-co
3065147,2023-2024,5/26/2024,202422,50-64,7,COVID-19,7-co
3065147,2023-2024,5/26/2024,202422,50-64,0,RSV,7-co
3065147,2023-2024,5/26/2024,202422,65+,32,COVID-19,7-co
3065147,2023-2024,5/26/2024,202422,65+,1,RSV,7-co
2498231,2023-2024,5/26/2024,202422,0-4,0,COVID-19,80-co
2498231,2023-2024,5/26/2024,202422,0-4,0,RSV,80-co
2498231,2023-2024,5/26/2024,202422,5-17,0,COVID-19,80-co
2498231,2023-2024,5/26/2024,202422,5-17,0,RSV,80-co
2498231,2023-2024,5/26/2024,202422,18-49,7,COVID-19,80-co
2498231,2023-2024,5/26/2024,202422,18-49,0,RSV,80-co
2498231,2023-2024,5/26/2024,202422,50-64,1,COVID-19,80-co
2498231,2023-2024,5/26/2024,202422,50-64,1,RSV,80-co
2498231,2023-2024,5/26/2024,202422,65+,24,COVID-19,80-co
2498231,2023-2024,5/26/2024,202422,65+,2,RSV,80-co
5563378,2023-2024,5/26/2024,202422,0-4,1,COVID-19,statewide
5563378,2023-2024,5/26/2024,202422,0-4,0,RSV,statewide
5563378,2023-2024,5/26/2024,202422,5-17,0,COVID-19,statewide
5563378,2023-2024,5/26/2024,202422,5-17,0,RSV,statewide
5563378,2023-2024,5/26/2024,202422,18-49,17,COVID-19,statewide
5563378,2023-2024,5/26/2024,202422,18-49,1,RSV,statewide
5563378,2023-2024,5/26/2024,202422,50-64,8,COVID-19,statewide
5563378,2023-2024,5/26/2024,202422,50-64,1,RSV,statewide
5563378,2023-2024,5/26/2024,202422,65+,56,COVID-19,statewide
5563378,2023-2024,5/26/2024,202422,65+,3,RSV,statewide
3065147,2023-2024,6/2/2024,202423,0-4,1,COVID-19,7-co
3065147,2023-2024,6/2/2024,202423,0-4,0,RSV,7-co
3065147,2023-2024,6/2/2024,202423,5-17,0,COVID-19,7-co
3065147,2023-2024,6/2/2024,202423,5-17,0,RSV,7-co
3065147,2023-2024,6/2/2024,202423,18-49,5,COVID-19,7-co
3065147,2023-2024,6/2/2024,202423,18-49,0,RSV,7-co
3065147,2023-2024,6/2/2024,202423,50-64,4,COVID-19,7-co
3065147,2023-2024,6/2/2024,202423,50-64,1,RSV,7-co
3065147,2023-2024,6/2/2024,202423,65+,29,COVID-19,7-co
3065147,2023-2024,6/2/2024,202423,65+,0,RSV,7-co
2498231,2023-2024,6/2/2024,202423,0-4,1,COVID-19,80-co
2498231,2023-2024,6/2/2024,202423,0-4,0,RSV,80-co
2498231,2023-2024,6/2/2024,202423,5-17,0,COVID-19,80-co
2498231,2023-2024,6/2/2024,202423,5-17,0,RSV,80-co
2498231,2023-2024,6/2/2024,202423,18-49,1,COVID-19,80-co
2498231,2023-2024,6/2/2024,202423,18-49,0,RSV,80-co
2498231,2023-2024,6/2/2024,202423,50-64,0,COVID-19,80-co
2498231,2023-2024,6/2/2024,202423,50-64,0,RSV,80-co
2498231,2023-2024,6/2/2024,202423,65+,16,COVID-19,80-co
2498231,2023-2024,6/2/2024,202423,65+,1,RSV,80-co
5563378,2023-2024,6/2/2024,202423,0-4,2,COVID-19,statewide
5563378,2023-2024,6/2/2024,202423,0-4,0,RSV,statewide
5563378,2023-2024,6/2/2024,202423,5-17,0,COVID-19,statewide
5563378,2023-2024,6/2/2024,202423,5-17,0,RSV,statewide
5563378,2023-2024,6/2/2024,202423,18-49,6,COVID-19,statewide
5563378,2023-2024,6/2/2024,202423,18-49,0,RSV,statewide
5563378,2023-2024,6/2/2024,202423,50-64,4,COVID-19,statewide
5563378,2023-2024,6/2/2024,202423,50-64,1,RSV,statewide
5563378,2023-2024,6/2/2024,202423,65+,45,COVID-19,statewide
5563378,2023-2024,6/2/2024,202423,65+,1,RSV,statewide
3065147,2023-2024,6/9/2024,202424,0-4,2,COVID-19,7-co
3065147,2023-2024,6/9/2024,202424,0-4,0,RSV,7-co
3065147,2023-2024,6/9/2024,202424,5-17,0,COVID-19,7-co
3065147,2023-2024,6/9/2024,202424,5-17,0,RSV,7-co
3065147,2023-2024,6/9/2024,202424,18-49,11,COVID-19,7-co
3065147,2023-2024,6/9/2024,202424,18-49,0,RSV,7-co
3065147,2023-2024,6/9/2024,202424,50-64,9,COVID-19,7-co
3065147,2023-2024,6/9/2024,202424,50-64,0,RSV,7-co
3065147,2023-2024,6/9/2024,202424,65+,37,COVID-19,7-co
3065147,2023-2024,6/9/2024,202424,65+,0,RSV,7-co
2498231,2023-2024,6/9/2024,202424,0-4,0,COVID-19,80-co
2498231,2023-2024,6/9/2024,202424,0-4,1,RSV,80-co
2498231,2023-2024,6/9/2024,202424,5-17,0,COVID-19,80-co
2498231,2023-2024,6/9/2024,202424,5-17,0,RSV,80-co
2498231,2023-2024,6/9/2024,202424,18-49,6,COVID-19,80-co
2498231,2023-2024,6/9/2024,202424,18-49,0,RSV,80-co
2498231,2023-2024,6/9/2024,202424,50-64,5,COVID-19,80-co
2498231,2023-2024,6/9/2024,202424,50-64,0,RSV,80-co
2498231,2023-2024,6/9/2024,202424,65+,26,COVID-19,80-co
2498231,2023-2024,6/9/2024,202424,65+,0,RSV,80-co
5563378,2023-2024,6/9/2024,202424,0-4,2,COVID-19,statewide
5563378,2023-2024,6/9/2024,202424,0-4,1,RSV,statewide
5563378,2023-2024,6/9/2024,202424,5-17,0,COVID-19,statewide
5563378,2023-2024,6/9/2024,202424,5-17,0,RSV,statewide
5563378,2023-2024,6/9/2024,202424,18-49,17,COVID-19,statewide
5563378,2023-2024,6/9/2024,202424,18-49,0,RSV,statewide
5563378,2023-2024,6/9/2024,202424,50-64,14,COVID-19,statewide
5563378,2023-2024,6/9/2024,202424,50-64,0,RSV,statewide
5563378,2023-2024,6/9/2024,202424,65+,63,COVID-19,statewide
5563378,2023-2024,6/9/2024,202424,65+,0,RSV,statewide
3065147,2023-2024,6/16/2024,202425,0-4,0,COVID-19,7-co
3065147,2023-2024,6/16/2024,202425,0-4,1,RSV,7-co
3065147,2023-2024,6/16/2024,202425,5-17,0,COVID-19,7-co
3065147,2023-2024,6/16/2024,202425,5-17,0,RSV,7-co
3065147,2023-2024,6/16/2024,202425,18-49,9,COVID-19,7-co
3065147,2023-2024,6/16/2024,202425,18-49,0,RSV,7-co
3065147,2023-2024,6/16/2024,202425,50-64,6,COVID-19,7-co
3065147,2023-2024,6/16/2024,202425,50-64,0,RSV,7-co
3065147,2023-2024,6/16/2024,202425,65+,42,COVID-19,7-co
3065147,2023-2024,6/16/2024,202425,65+,0,RSV,7-co
2498231,2023-2024,6/16/2024,202425,0-4,0,COVID-19,80-co
2498231,2023-2024,6/16/2024,202425,0-4,1,RSV,80-co
2498231,2023-2024,6/16/2024,202425,5-17,1,COVID-19,80-co
2498231,2023-2024,6/16/2024,202425,5-17,0,RSV,80-co
2498231,2023-2024,6/16/2024,202425,18-49,2,COVID-19,80-co
2498231,2023-2024,6/16/2024,202425,18-49,0,RSV,80-co
2498231,2023-2024,6/16/2024,202425,50-64,7,COVID-19,80-co
2498231,2023-2024,6/16/2024,202425,50-64,1,RSV,80-co
2498231,2023-2024,6/16/2024,202425,65+,36,COVID-19,80-co
2498231,2023-2024,6/16/2024,202425,65+,0,RSV,80-co
5563378,2023-2024,6/16/2024,202425,0-4,0,COVID-19,statewide
5563378,2023-2024,6/16/2024,202425,0-4,2,RSV,statewide
5563378,2023-2024,6/16/2024,202425,5-17,1,COVID-19,statewide
5563378,2023-2024,6/16/2024,202425,5-17,0,RSV,statewide
5563378,2023-2024,6/16/2024,202425,18-49,11,COVID-19,statewide
5563378,2023-2024,6/16/2024,202425,18-49,0,RSV,statewide
5563378,2023-2024,6/16/2024,202425,50-64,13,COVID-19,statewide
5563378,2023-2024,6/16/2024,202425,50-64,1,RSV,statewide
5563378,2023-2024,6/16/2024,202425,65+,78,COVID-19,statewide
5563378,2023-2024,6/16/2024,202425,65+,0,RSV,statewide
3065147,2023-2024,6/23/2024,202426,0-4,6,COVID-19,7-co
3065147,2023-2024,6/23/2024,202426,0-4,0,RSV,7-co
3065147,2023-2024,6/23/2024,202426,5-17,2,COVID-19,7-co
3065147,2023-2024,6/23/2024,202426,5-17,0,RSV,7-co
3065147,2023-2024,6/23/2024,202426,18-49,11,COVID-19,7-co
3065147,2023-2024,6/23/2024,202426,18-49,0,RSV,7-co
3065147,2023-2024,6/23/2024,202426,50-64,4,COVID-19,7-co
3065147,2023-2024,6/23/2024,202426,50-64,0,RSV,7-co
3065147,2023-2024,6/23/2024,202426,65+,66,COVID-19,7-co
3065147,2023-2024,6/23/2024,202426,65+,0,RSV,7-co
2498231,2023-2024,6/23/2024,202426,0-4,1,COVID-19,80-co
2498231,2023-2024,6/23/2024,202426,0-4,0,RSV,80-co
2498231,2023-2024,6/23/2024,202426,5-17,1,COVID-19,80-co
2498231,2023-2024,6/23/2024,202426,5-17,0,RSV,80-co
2498231,2023-2024,6/23/2024,202426,18-49,5,COVID-19,80-co
2498231,2023-2024,6/23/2024,202426,18-49,0,RSV,80-co
2498231,2023-2024,6/23/2024,202426,50-64,5,COVID-19,80-co
2498231,2023-2024,6/23/2024,202426,50-64,0,RSV,80-co
2498231,2023-2024,6/23/2024,202426,65+,42,COVID-19,80-co
2498231,2023-2024,6/23/2024,202426,65+,0,RSV,80-co
5563378,2023-2024,6/23/2024,202426,0-4,7,COVID-19,statewide
5563378,2023-2024,6/23/2024,202426,0-4,0,RSV,statewide
5563378,2023-2024,6/23/2024,202426,5-17,3,COVID-19,statewide
5563378,2023-2024,6/23/2024,202426,5-17,0,RSV,statewide
5563378,2023-2024,6/23/2024,202426,18-49,16,COVID-19,statewide
5563378,2023-2024,6/23/2024,202426,18-49,0,RSV,statewide
5563378,2023-2024,6/23/2024,202426,50-64,9,COVID-19,statewide
5563378,2023-2024,6/23/2024,202426,50-64,0,RSV,statewide
5563378,2023-2024,6/23/2024,202426,65+,108,COVID-19,statewide
5563378,2023-2024,6/23/2024,202426,65+,0,RSV,statewide
3065147,2023-2024,6/30/2024,202427,0-4,3,COVID-19,7-co
3065147,2023-2024,6/30/2024,202427,0-4,1,RSV,7-co
3065147,2023-2024,6/30/2024,202427,5-17,0,COVID-19,7-co
3065147,2023-2024,6/30/2024,202427,5-17,0,RSV,7-co
3065147,2023-2024,6/30/2024,202427,18-49,14,COVID-19,7-co
3065147,2023-2024,6/30/2024,202427,18-49,0,RSV,7-co
3065147,2023-2024,6/30/2024,202427,50-64,16,COVID-19,7-co
3065147,2023-2024,6/30/2024,202427,50-64,0,RSV,7-co
3065147,2023-2024,6/30/2024,202427,65+,55,COVID-19,7-co
3065147,2023-2024,6/30/2024,202427,65+,0,RSV,7-co
2498231,2023-2024,6/30/2024,202427,0-4,1,COVID-19,80-co
2498231,2023-2024,6/30/2024,202427,0-4,0,RSV,80-co
2498231,2023-2024,6/30/2024,202427,5-17,1,COVID-19,80-co
2498231,2023-2024,6/30/2024,202427,5-17,0,RSV,80-co
2498231,2023-2024,6/30/2024,202427,18-49,6,COVID-19,80-co
2498231,2023-2024,6/30/2024,202427,18-49,0,RSV,80-co
2498231,2023-2024,6/30/2024,202427,50-64,7,COVID-19,80-co
2498231,2023-2024,6/30/2024,202427,50-64,1,RSV,80-co
2498231,2023-2024,6/30/2024,202427,65+,46,COVID-19,80-co
2498231,2023-2024,6/30/2024,202427,65+,0,RSV,80-co
5563378,2023-2024,6/30/2024,202427,0-4,4,COVID-19,statewide
5563378,2023-2024,6/30/2024,202427,0-4,1,RSV,statewide
5563378,2023-2024,6/30/2024,202427,5-17,1,COVID-19,statewide
5563378,2023-2024,6/30/2024,202427,5-17,0,RSV,statewide
5563378,2023-2024,6/30/2024,202427,18-49,20,COVID-19,statewide
5563378,2023-2024,6/30/2024,202427,18-49,0,RSV,statewide
5563378,2023-2024,6/30/2024,202427,50-64,23,COVID-19,statewide
5563378,2023-2024,6/30/2024,202427,50-64,1,RSV,statewide
5563378,2023-2024,6/30/2024,202427,65+,101,COVID-19,statewide
5563378,2023-2024,6/30/2024,202427,65+,0,RSV,statewide
3065147,2023-2024,7/7/2024,202428,0-4,3,COVID-19,7-co
3065147,2023-2024,7/7/2024,202428,0-4,0,RSV,7-co
3065147,2023-2024,7/7/2024,202428,5-17,2,COVID-19,7-co
3065147,2023-2024,7/7/2024,202428,5-17,0,RSV,7-co
3065147,2023-2024,7/7/2024,202428,18-49,8,COVID-19,7-co
3065147,2023-2024,7/7/2024,202428,18-49,0,RSV,7-co
3065147,2023-2024,7/7/2024,202428,50-64,20,COVID-19,7-co
3065147,2023-2024,7/7/2024,202428,50-64,0,RSV,7-co
3065147,2023-2024,7/7/2024,202428,65+,78,COVID-19,7-co
3065147,2023-2024,7/7/2024,202428,65+,0,RSV,7-co
2498231,2023-2024,7/7/2024,202428,0-4,0,COVID-19,80-co
2498231,2023-2024,7/7/2024,202428,0-4,0,RSV,80-co
2498231,2023-2024,7/7/2024,202428,5-17,0,COVID-19,80-co
2498231,2023-2024,7/7/2024,202428,5-17,0,RSV,80-co
2498231,2023-2024,7/7/2024,202428,18-49,5,COVID-19,80-co
2498231,2023-2024,7/7/2024,202428,18-49,0,RSV,80-co
2498231,2023-2024,7/7/2024,202428,50-64,8,COVID-19,80-co
2498231,2023-2024,7/7/2024,202428,50-64,0,RSV,80-co
2498231,2023-2024,7/7/2024,202428,65+,50,COVID-19,80-co
2498231,2023-2024,7/7/2024,202428,65+,0,RSV,80-co
5563378,2023-2024,7/7/2024,202428,0-4,3,COVID-19,statewide
5563378,2023-2024,7/7/2024,202428,0-4,0,RSV,statewide
5563378,2023-2024,7/7/2024,202428,5-17,2,COVID-19,statewide
5563378,2023-2024,7/7/2024,202428,5-17,0,RSV,statewide
5563378,2023-2024,7/7/2024,202428,18-49,13,COVID-19,statewide
5563378,2023-2024,7/7/2024,202428,18-49,0,RSV,statewide
5563378,2023-2024,7/7/2024,202428,50-64,28,COVID-19,statewide
5563378,2023-2024,7/7/2024,202428,50-64,0,RSV,statewide
5563378,2023-2024,7/7/2024,202428,65+,128,COVID-19,statewide
5563378,2023-2024,7/7/2024,202428,65+,0,RSV,statewide
3065147,2023-2024,7/14/2024,202429,0-4,2,COVID-19,7-co
3065147,2023-2024,7/14/2024,202429,0-4,0,RSV,7-co
3065147,2023-2024,7/14/2024,202429,5-17,2,COVID-19,7-co
3065147,2023-2024,7/14/2024,202429,5-17,0,RSV,7-co
3065147,2023-2024,7/14/2024,202429,18-49,19,COVID-19,7-co
3065147,2023-2024,7/14/2024,202429,18-49,0,RSV,7-co
3065147,2023-2024,7/14/2024,202429,50-64,18,COVID-19,7-co
3065147,2023-2024,7/14/2024,202429,50-64,0,RSV,7-co
3065147,2023-2024,7/14/2024,202429,65+,77,COVID-19,7-co
3065147,2023-2024,7/14/2024,202429,65+,0,RSV,7-co
2498231,2023-2024,7/14/2024,202429,0-4,1,COVID-19,80-co
2498231,2023-2024,7/14/2024,202429,0-4,0,RSV,80-co
2498231,2023-2024,7/14/2024,202429,5-17,2,COVID-19,80-co
2498231,2023-2024,7/14/2024,202429,5-17,0,RSV,80-co
2498231,2023-2024,7/14/2024,202429,18-49,4,COVID-19,80-co
2498231,2023-2024,7/14/2024,202429,18-49,0,RSV,80-co
2498231,2023-2024,7/14/2024,202429,50-64,11,COVID-19,80-co
2498231,2023-2024,7/14/2024,202429,50-64,0,RSV,80-co
2498231,2023-2024,7/14/2024,202429,65+,58,COVID-19,80-co
2498231,2023-2024,7/14/2024,202429,65+,1,RSV,80-co
5563378,2023-2024,7/14/2024,202429,0-4,3,COVID-19,statewide
5563378,2023-2024,7/14/2024,202429,0-4,0,RSV,statewide
5563378,2023-2024,7/14/2024,202429,5-17,4,COVID-19,statewide
5563378,2023-2024,7/14/2024,202429,5-17,0,RSV,statewide
5563378,2023-2024,7/14/2024,202429,18-49,23,COVID-19,statewide
5563378,2023-2024,7/14/2024,202429,18-49,0,RSV,statewide
5563378,2023-2024,7/14/2024,202429,50-64,29,COVID-19,statewide
5563378,2023-2024,7/14/2024,202429,50-64,0,RSV,statewide
5563378,2023-2024,7/14/2024,202429,65+,135,COVID-19,statewide
5563378,2023-2024,7/14/2024,202429,65+,1,RSV,statewide
3065147,2023-2024,7/21/2024,202430,0-4,3,COVID-19,7-co
3065147,2023-2024,7/21/2024,202430,0-4,0,RSV,7-co
3065147,2023-2024,7/21/2024,202430,5-17,0,COVID-19,7-co
3065147,2023-2024,7/21/2024,202430,5-17,1,RSV,7-co
3065147,2023-2024,7/21/2024,202430,18-49,19,COVID-19,7-co
3065147,2023-2024,7/21/2024,202430,18-49,0,RSV,7-co
3065147,2023-2024,7/21/2024,202430,50-64,16,COVID-19,7-co
3065147,2023-2024,7/21/2024,202430,50-64,0,RSV,7-co
3065147,2023-2024,7/21/2024,202430,65+,86,COVID-19,7-co
3065147,2023-2024,7/21/2024,202430,65+,0,RSV,7-co
2498231,2023-2024,7/21/2024,202430,0-4,3,COVID-19,80-co
2498231,2023-2024,7/21/2024,202430,0-4,0,RSV,80-co
2498231,2023-2024,7/21/2024,202430,5-17,0,COVID-19,80-co
2498231,2023-2024,7/21/2024,202430,5-17,0,RSV,80-co
2498231,2023-2024,7/21/2024,202430,18-49,5,COVID-19,80-co
2498231,2023-2024,7/21/2024,202430,18-49,0,RSV,80-co
2498231,2023-2024,7/21/2024,202430,50-64,7,COVID-19,80-co
2498231,2023-2024,7/21/2024,202430,50-64,0,RSV,80-co
2498231,2023-2024,7/21/2024,202430,65+,63,COVID-19,80-co
2498231,2023-2024,7/21/2024,202430,65+,1,RSV,80-co
5563378,2023-2024,7/21/2024,202430,0-4,6,COVID-19,statewide
5563378,2023-2024,7/21/2024,202430,0-4,0,RSV,statewide
5563378,2023-2024,7/21/2024,202430,5-17,0,COVID-19,statewide
5563378,2023-2024,7/21/2024,202430,5-17,1,RSV,statewide
5563378,2023-2024,7/21/2024,202430,18-49,24,COVID-19,statewide
5563378,2023-2024,7/21/2024,202430,18-49,0,RSV,statewide
5563378,2023-2024,7/21/2024,202430,50-64,23,COVID-19,statewide
5563378,2023-2024,7/21/2024,202430,50-64,0,RSV,statewide
5563378,2023-2024,7/21/2024,202430,65+,149,COVID-19,statewide
5563378,2023-2024,7/21/2024,202430,65+,1,RSV,statewide
3065147,2023-2024,7/28/2024,202431,0-4,5,COVID-19,7-co
3065147,2023-2024,7/28/2024,202431,0-4,0,RSV,7-co
3065147,2023-2024,7/28/2024,202431,5-17,3,COVID-19,7-co
3065147,2023-2024,7/28/2024,202431,5-17,0,RSV,7-co
3065147,2023-2024,7/28/2024,202431,18-49,23,COVID-19,7-co
3065147,2023-2024,7/28/2024,202431,18-49,0,RSV,7-co
3065147,2023-2024,7/28/2024,202431,50-64,28,COVID-19,7-co
3065147,2023-2024,7/28/2024,202431,50-64,0,RSV,7-co
3065147,2023-2024,7/28/2024,202431,65+,81,COVID-19,7-co
3065147,2023-2024,7/28/2024,202431,65+,0,RSV,7-co
2498231,2023-2024,7/28/2024,202431,0-4,1,COVID-19,80-co
2498231,2023-2024,7/28/2024,202431,0-4,0,RSV,80-co
2498231,2023-2024,7/28/2024,202431,5-17,0,COVID-19,80-co
2498231,2023-2024,7/28/2024,202431,5-17,0,RSV,80-co
2498231,2023-2024,7/28/2024,202431,18-49,3,COVID-19,80-co
2498231,2023-2024,7/28/2024,202431,18-49,0,RSV,80-co
2498231,2023-2024,7/28/2024,202431,50-64,10,COVID-19,80-co
2498231,2023-2024,7/28/2024,202431,50-64,0,RSV,80-co
2498231,2023-2024,7/28/2024,202431,65+,76,COVID-19,80-co
2498231,2023-2024,7/28/2024,202431,65+,0,RSV,80-co
5563378,2023-2024,7/28/2024,202431,0-4,6,COVID-19,statewide
5563378,2023-2024,7/28/2024,202431,0-4,0,RSV,statewide
5563378,2023-2024,7/28/2024,202431,5-17,3,COVID-19,statewide
5563378,2023-2024,7/28/2024,202431,5-17,0,RSV,statewide
5563378,2023-2024,7/28/2024,202431,18-49,26,COVID-19,statewide
5563378,2023-2024,7/28/2024,202431,18-49,0,RSV,statewide
5563378,2023-2024,7/28/2024,202431,50-64,38,COVID-19,statewide
5563378,2023-2024,7/28/2024,202431,50-64,0,RSV,statewide
5563378,2023-2024,7/28/2024,202431,65+,157,COVID-19,statewide
5563378,2023-2024,7/28/2024,202431,65+,0,RSV,statewide
3065147,2023-2024,8/4/2024,202432,0-4,1,COVID-19,7-co
3065147,2023-2024,8/4/2024,202432,0-4,0,RSV,7-co
3065147,2023-2024,8/4/2024,202432,5-17,1,COVID-19,7-co
3065147,2023-2024,8/4/2024,202432,5-17,0,RSV,7-co
3065147,2023-2024,8/4/2024,202432,18-49,21,COVID-19,7-co
3065147,2023-2024,8/4/2024,202432,18-49,0,RSV,7-co
3065147,2023-2024,8/4/2024,202432,50-64,26,COVID-19,7-co
3065147,2023-2024,8/4/2024,202432,50-64,0,RSV,7-co
3065147,2023-2024,8/4/2024,202432,65+,96,COVID-19,7-co
3065147,2023-2024,8/4/2024,202432,65+,0,RSV,7-co
2498231,2023-2024,8/4/2024,202432,0-4,3,COVID-19,80-co
2498231,2023-2024,8/4/2024,202432,0-4,0,RSV,80-co
2498231,2023-2024,8/4/2024,202432,5-17,2,COVID-19,80-co
2498231,2023-2024,8/4/2024,202432,5-17,0,RSV,80-co
2498231,2023-2024,8/4/2024,202432,18-49,6,COVID-19,80-co
2498231,2023-2024,8/4/2024,202432,18-49,0,RSV,80-co
2498231,2023-2024,8/4/2024,202432,50-64,9,COVID-19,80-co
2498231,2023-2024,8/4/2024,202432,50-64,0,RSV,80-co
2498231,2023-2024,8/4/2024,202432,65+,62,COVID-19,80-co
2498231,2023-2024,8/4/2024,202432,65+,0,RSV,80-co
5563378,2023-2024,8/4/2024,202432,0-4,4,COVID-19,statewide
5563378,2023-2024,8/4/2024,202432,0-4,0,RSV,statewide
5563378,2023-2024,8/4/2024,202432,5-17,3,COVID-19,statewide
5563378,2023-2024,8/4/2024,202432,5-17,0,RSV,statewide
5563378,2023-2024,8/4/2024,202432,18-49,27,COVID-19,statewide
5563378,2023-2024,8/4/2024,202432,18-49,0,RSV,statewide
5563378,2023-2024,8/4/2024,202432,50-64,35,COVID-19,statewide
5563378,2023-2024,8/4/2024,202432,50-64,0,RSV,statewide
5563378,2023-2024,8/4/2024,202432,65+,158,COVID-19,statewide
5563378,2023-2024,8/4/2024,202432,65+,0,RSV,statewide
3065147,2023-2024,8/11/2024,202433,0-4,2,COVID-19,7-co
3065147,2023-2024,8/11/2024,202433,0-4,0,RSV,7-co
3065147,2023-2024,8/11/2024,202433,5-17,3,COVID-19,7-co
3065147,2023-2024,8/11/2024,202433,5-17,0,RSV,7-co
3065147,2023-2024,8/11/2024,202433,18-49,10,COVID-19,7-co
3065147,2023-2024,8/11/2024,202433,18-49,0,RSV,7-co
3065147,2023-2024,8/11/2024,202433,50-64,16,COVID-19,7-co
3065147,2023-2024,8/11/2024,202433,50-64,0,RSV,7-co
3065147,2023-2024,8/11/2024,202433,65+,91,COVID-19,7-co
3065147,2023-2024,8/11/2024,202433,65+,1,RSV,7-co
2498231,2023-2024,8/11/2024,202433,0-4,2,COVID-19,80-co
2498231,2023-2024,8/11/2024,202433,0-4,0,RSV,80-co
